t_s,mode,success,in_contact,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,x_ref_m,y_ref_m,z_ref_m,lateral_error_m,control_fx_n,control_fy_n,control_fz_n,contact_fx_n,contact_fy_n,contact_fz_n,contact_force_n,total_force_n,penetration_m
0.001,stiff,0,0,0.0031701000000000003,-0.0023778999999999996,0.02,-0.0299,0.022099999999999995,0.0,0.0009,-0.0007,0.02,0.0028228890201352237,-11.959999999999999,8.839999999999998,-0.0,0.0,0.0,0.0,0.0,14.872363631918095,0.0
0.002,stiff,0,0,0.0031120342,-0.0023349817999999997,0.0199991,-0.058065800000000015,0.04291819999999999,-0.0009000000000000258,0.0009,-0.0007,0.01995,0.0027506836947022604,-11.266320000000004,8.327279999999998,-0.4500000000000129,0.0,0.0,0.0,0.0,14.01699177929416,0.0
0.003,stiff,0,0,0.0030278249164000003,-0.0022727401555999996,0.0199964666,-0.08420928360000002,0.06224164439999999,-0.0026333999999999845,0.0009,-0.0007,0.0199,0.0026459687208826525,-10.457393439999999,7.729377759999998,-0.8666999999999794,0.0,0.0,0.0,0.0,13.032709887269707,0.0
0.004,stiff,0,0,0.0029197433266488003,-0.0021928537631751995,0.019991344271599997,-0.10808158975120002,0.07988639242479999,-0.005122328399999966,0.0009,-0.0007,0.01985,0.0025115683275134513,-9.548922460480002,7.057899209919998,-1.244464199999991,0.0,0.0,0.0,0.0,11.939202341812052,0.0
0.005,stiff,0,0,0.00279026874518997,-0.002097155159488238,0.019983064596701596,-0.12947458145883042,0.09569860368696158,-0.008279674898399886,0.0009,-0.0007,0.0198,0.00235056556358819,-8.55719668305216,6.324884504864637,-1.5786732491999607,0.0,0.0,0.0,0.0,10.757415502808062,0.0
0.006,stiff,0,0,0.002642047026209317,-0.0019875999758938428,0.01997105342085688,-0.14822171898065267,0.1095551835943954,-0.01201117584471822,0.0009,-0.0007,0.01975,0.0021662505717129194,-7.498855008728896,5.542631962973529,-1.8657504731591668,0.0,0.0,0.0,0.0,9.50971189610957,0.0
0.007,stiff,0,0,0.0024778486732420727,-0.0018662359758745753,0.01995483590928404,-0.16419835296724442,0.12136400001926756,-0.016217511572837854,0.0009,-0.0007,0.0197,0.001962068497039768,-6.390653594636701,4.723526569948865,-2.1031678640598175,0.0,0.0,0.0,0.0,8.220430140088158,0.0
0.008,stiff,0,0,0.0023005272134062073,-0.0017351722881698054,0.01993403953199217,-0.17732145983586536,0.13106368770477,-0.020796377291871657,0.0009,-0.0007,0.01965,0.0017415677252653904,-5.249242747448379,3.879875074200976,-2.2894328595169022,0.0,0.0,0.0,0.0,6.917332060215208,0.0
0.009000000000000001,stiff,0,0,0.002112978365488675,-0.0015965492266655425,0.019908395040252783,-0.18754884791753212,0.13862306150426282,-0.02564449173938591,0.0009,-0.0007,0.0196,0.0015083491077924104,-4.090955232666701,3.023749519797127,-2.4240572237571265,0.0,0.0,0.0,0.0,5.6351600951708125,0.0
0.010000000000000002,stiff,0,0,0.001918100496976079,-0.0014525090629823195,0.019877735529326254,-0.19487786851259595,0.14404016368322303,-0.03065951092653036,0.0009,-0.0007,0.01955,0.001266016789704413,-2.9316082380255324,2.1668408715840908,-2.5075095935722254,0.0,0.0,0.0,0.0,4.424605133329212,0.0
