t_s,mode,success,in_contact,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,x_ref_m,y_ref_m,z_ref_m,lateral_error_m,control_fx_n,control_fy_n,control_fz_n,contact_fx_n,contact_fy_n,contact_fz_n,contact_force_n,total_force_n,penetration_m
0.001,stiff,0,0,0.0031998370522118473,-0.0024000436793230814,0.020000332744798278,-0.00016294778815292244,-4.367932308144429e-05,0.0003327447982782394,0.0032,-0.0024,0.02,1.687005184602737e-07,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.17953649652344175,0.0
0.002,stiff,0,0,0.003199847120224454,-0.0024004955021639934,0.019998475167401473,1.0068012606862181e-05,-0.0004518228409119899,-0.001857577396804636,0.0032,-0.0024,0.01994,5.185504992702174e-07,0.0032915453206883607,0.0008823223262464259,-1.0946407711242445,0.0,0.0,0.0,0.0,1.1094234202150723,0.0
0.003,stiff,0,0,0.0031997033395578934,-0.0024008866730411186,0.01999212744044601,-0.00014378066656051271,-0.0003911708771251622,-0.006347726955461028,0.0032,-0.0024,0.019880000000000002,9.349847591045458e-07,0.000806902431889391,0.009397633189528447,-2.084256000909557,0.0,0.0,0.0,0.0,2.2460490771713753,0.0
0.004,stiff,0,0,0.0031996296324207345,-0.0024011915642757225,0.019980228332642465,-7.370713715902793e-05,-0.0003048912346040767,-0.011899107803547145,0.0032,-0.0024,0.01982,1.2477970856472071e-06,0.003852224072908777,0.010973765134688746,-2.9332530271862045,0.0,0.0,0.0,0.0,2.77604647769488,0.0
0.005,stiff,0,0,0.0031996434069849725,-0.0024013396784054175,0.01996072113513258,1.3774564238130496e-05,-0.00014811412969482148,-0.01950719750988428,0.0032,-0.0024,0.01976,1.3863249288349015e-06,0.003328178911673158,0.011656175793937905,-3.654733184672145,0.0,0.0,0.0,0.0,3.804722641968894,0.0
0.006,stiff,0,0,0.0032002254089123763,-0.0024019407549147787,0.0199330627113996,0.000582001927403732,-0.0006010765093611033,-0.027658423732978707,0.0032,-0.0024,0.0197,1.9538011201289083e-06,0.0020180327938377632,0.010379603929317369,-4.185793297129461,0.0,0.0,0.0,0.0,4.085965173077034,0.0
0.007,stiff,0,0,0.0032007010709157106,-0.002402710873674615,0.019896161011088164,0.0004756620033343087,-0.0007701187598363413,-0.03690170031143519,0.0032,-0.0024,0.01964,2.800060090172541e-06,-0.009545562240384357,0.020447751602684507,-4.556009788135338,0.0,0.0,0.0,0.0,4.622328615575059,0.0
0.008,stiff,0,0,0.00320098121447957,-0.0024033169724628385,0.019849774391054693,0.00028014356385943186,-0.0006060987882232852,-0.04638662003347008,0.0032,-0.0024,0.01958,3.459058856704752e-06,-0.011005907724085155,0.027589079420323293,-4.731453991489636,0.0,0.0,0.0,0.0,4.7435584043167,0.0
0.009000000000000001,stiff,0,0,0.0032016069869850194,-0.0024043078457261615,0.01979392738099206,0.000625772505449486,-0.0009908732633228078,-0.05584701006263177,0.0032,-0.0024,0.01952,4.597819262479842e-06,-0.010005539667364064,0.029050612304726078,-4.7298869181142615,0.0,0.0,0.0,0.0,4.73471716133899,0.0
0.010000000000000002,stiff,0,0,0.0032019629352074298,-0.002405003298854648,0.019728539417728536,0.00035594822241055804,-0.0006954531284864885,-0.06538796326352604,0.0032,-0.0024,0.01946,5.3745803610597205e-06,-0.018724134383412076,0.040580869188721724,-4.5586705962286285,0.0,0.0,0.0,0.0,4.7731603270138665,0.0
0.011000000000000003,stiff,0,0,0.003202190076158816,-0.002405544316759556,0.019654427355799687,0.00022714095138615928,-0.0005410179049083917,-0.07411206192884923,0.0032,-0.0024,0.0194,5.961198026547115e-06,-0.017153473399811398,0.040756796697628515,-4.213622474261953,0.0,0.0,0.0,0.0,4.362790967808276,0.0
0.012000000000000004,stiff,0,0,0.0032026216248921564,-0.00240593578377074,0.01957305110763649,0.00043154873334054565,-0.0003914670111838777,-0.0813762481631964,0.0032,-0.0024,0.01934,6.488947992406303e-06,-0.01675844550406421,0.041949014577965966,-3.732778794244293,0.0,0.0,0.0,0.0,3.6335057580251195,0.0
0.013000000000000005,stiff,0,0,0.0032032372304486704,-0.0024064665084296793,0.01948519702535129,0.000615605556513833,-0.0005307246589396407,-0.08785408228520182,0.0032,-0.0024,0.01928,7.231555313272131e-06,-0.022295756598136138,0.04228239753516248,-3.1591374852137584,0.0,0.0,0.0,0.0,3.240232532568128,0.0
0.014000000000000005,stiff,0,0,0.003203730279617309,-0.002406691436913405,0.019392534455890467,0.0004930491686384844,-0.00022492848372593664,-0.09266256946082262,0.0032,-0.0024,0.01922,7.660960382967183e-06,-0.028689306572949196,0.04752249748916815,-2.489340316907951,0.0,0.0,0.0,0.0,2.4078522065452668,0.0
0.015000000000000006,stiff,0,0,0.0032039708315132996,-0.002406956574924357,0.019296159535046518,0.00024055189599067866,-0.00026513801095157997,-0.09637492084394997,0.0032,-0.0024,0.01916,8.010083494271797e-06,-0.0300304219882538,0.044635907635275786,-1.7763934000470223,0.0,0.0,0.0,0.0,1.8589910345549745,0.0
0.016000000000000007,stiff,0,0,0.003203995356647185,-0.0024071640870379886,0.01919770800381524,2.4525133885526485e-05,-0.00020751211363192183,-0.0984515312312773,0.0032,-0.0024,0.0191,8.202866439610306e-06,-0.027986881926326174,0.04684269668433587,-1.0251236888946393,0.0,0.0,0.0,0.0,1.04214960737264,0.0
0.017000000000000008,stiff,0,0,0.0032044716239904777,-0.0024073798937935013,0.019098640719197237,0.0004762673432925934,-0.00021580675551258506,-0.09906728461800533,0.0032,-0.0024,0.01904,8.628919603031248e-06,-0.02511456308694438,0.0473225092263777,-0.27900425666109685,0.0,0.0,0.0,0.0,0.35700200320416586,0.0
0.01800000000000001,stiff,0,0,0.003204976556237176,-0.0024077120274751643,0.019000380142058442,0.000504932246698457,-0.00033213368166285244,-0.09826057713879405,0.0032,-0.0024,0.01898,9.178315736531791e-06,-0.03439181154705739,0.048776636096885595,0.4402164545178868,0.0,0.0,0.0,0.0,0.40619062042769166,0.0
0.01900000000000001,stiff,0,0,0.003205390008853854,-0.0024077194635653497,0.018904072226845012,0.0004134526166780368,-7.4360901852866894e-06,-0.09630791521343005,0.0032,-0.0024,0.01892,9.415004683025342e-06,-0.03792370012426937,0.05246444188929984,1.1079324485566746,0.0,0.0,0.0,0.0,0.9856113211965251,0.0
0.02000000000000001,stiff,0,0,0.0032060483128560353,-0.002407695102048591,0.018811219606340482,0.0006583040021813254,2.4361516758721622e-05,-0.09285262050453147,0.0032,-0.0024,0.01886,9.787578042739316e-06,-0.03920639152738688,0.04796477936776371,1.710705712338926,0.0,0.0,0.0,0.0,1.7304680024612027,0.0
0.02100000000000001,stiff,0,0,0.0032068015994448553,-0.002407387120872734,0.018723003262651163,0.0007532865888200615,0.0003079811758570866,-0.08821634368931805,0.0032,-0.0024,0.0188,1.0041479462541417e-05,-0.04671579573795659,0.047368571466643354,2.2122152189891584,0.0,0.0,0.0,0.0,2.3212237215029554,0.0
0.022000000000000013,stiff,0,0,0.003207466395665779,-0.0024069803220028484,0.018640049347086105,0.000664796220924074,0.00040679886988584396,-0.08295391556505947,0.0032,-0.0024,0.01874,1.0221152552497018e-05,-0.052715928801582816,0.041488412948953585,2.5995662082013267,0.0,0.0,0.0,0.0,2.631748984581369,0.0
0.023000000000000013,stiff,0,0,0.0032077432660386047,-0.0024061760192601186,0.0185626921813856,0.00027687037282551023,0.0008043027427300426,-0.07735716570050442,0.0032,-0.0024,0.01868,9.90461421994637e-06,-0.05559880022076702,0.03758281223925958,2.8759135571416294,0.0,0.0,0.0,0.0,2.8071803626427556,0.0
0.024000000000000014,stiff,0,0,0.003207575364354812,-0.0024047900366196175,0.018491393380783736,-0.0001679016837924005,0.0013859826405009643,-0.0712988006018623,0.0032,-0.0024,0.01862,8.962733730588868e-06,-0.05188443465890504,0.027031081014515786,3.042827043272341,0.0,0.0,0.0,0.0,3.043309827612404,0.0
0.025000000000000015,stiff,0,0,0.0032070011398643706,-0.0024029152503739016,0.01842620601358007,-0.0005742244904417405,0.0018747862457157366,-0.06518736720366498,0.0032,-0.0024,0.01856,7.5838409887742255e-06,-0.044616635426741186,0.010294470074616056,3.0886879615411704,0.0,0.0,0.0,0.0,3.066276063106242,0.0
0.026000000000000016,stiff,0,0,0.003206604014510143,-0.002401268267446827,0.018367015216977863,-0.00039712535422763173,0.0016469829270742942,-0.05919079660220794,0.0032,-0.0024,0.0185,6.724694042620891e-06,-0.03536792429291266,-0.00817245512182935,3.023163302853984,0.0,0.0,0.0,0.0,3.000505973586757,0.0
0.027000000000000017,stiff,0,0,0.003205696293980037,-0.0024001365056164833,0.018313334507070154,-0.0009077205301059704,0.001131761830343699,-0.05368070990770882,0.0032,-0.0024,0.018439999999999998,5.697929351118309e-06,-0.035385135003699664,-0.01519450280871094,2.852686806055834,0.0,0.0,0.0,0.0,2.770279675261598,0.0
0.028000000000000018,stiff,0,0,0.0032047125413571615,-0.0023988427431856,0.018265330395923363,-0.0009837526228756066,0.0012937624308836753,-0.04800411114678931,0.0032,-0.0024,0.01838,4.852554932963828e-06,-0.022608935254744833,-0.014998330802613775,2.5956773303376703,0.0,0.0,0.0,0.0,2.8392018922421167,0.0
0.02900000000000002,stiff,0,0,0.003203432209936277,-0.0023973599398454783,0.01822166973611127,-0.0012803314208846145,0.0014828033401217554,-0.04366065981209454,0.0032,-0.0024,0.01832,4.330125017383482e-06,-0.015445219694142111,-0.025287666281651053,2.2321597631959733,0.0,0.0,0.0,0.0,2.176277474501467,0.0
0.03000000000000002,stiff,0,0,0.0032021053585345855,-0.00239634025345923,0.018181363522962023,-0.0013268514016916587,0.001019686386248101,-0.04030621314924543,0.0032,-0.0024,0.01826,4.222117869248527e-06,-0.0033550617125325324,-0.03712761971973781,1.8251219051115968,0.0,0.0,0.0,0.0,1.6875250312003083,0.0
0.03100000000000002,stiff,0,0,0.003200597698723967,-0.0023957112598234575,0.01814382343519177,-0.0015076598106186505,0.0006289936357723306,-0.03754008777025277,0.0032,-0.0024,0.0182,4.330188918109677e-06,0.0055226967092540935,-0.036966037960246056,1.3834181285639766,0.0,0.0,0.0,0.0,1.3937415843831666,0.0
0.03200000000000002,stiff,0,0,0.003198957914060549,-0.0023948580821692364,0.018108128392260923,-0.0016397846634181147,0.0008531776542208654,-0.035695042930847104,0.0032,-0.0024,0.01814,5.246452333103195e-06,0.017401505260066386,-0.03539609999537498,0.9072204485746845,0.0,0.0,0.0,0.0,0.928376048264481,0.0
0.03300000000000002,stiff,0,0,0.0031974329837397264,-0.002393830106659617,0.018073380491894893,-0.0015249303208226856,0.001027975509619511,-0.034747900366028976,0.0032,-0.0024,0.01808,6.682601013992281e-06,0.02941791811244988,-0.04382437770982513,0.4217600555053942,0.0,0.0,0.0,0.0,0.4809044491008208,0.0
0.03400000000000002,stiff,0,0,0.0031959918814866454,-0.002392956424480027,0.01803849359491224,-0.0014411022530811664,0.0008736821795900427,-0.03488689698265202,0.0032,-0.0024,0.018019999999999998,8.104132903812544e-06,0.03726452530521456,-0.05264499584504704,-0.05740344459135749,0.0,0.0,0.0,0.0,0.09880985335188577,0.0
0.035000000000000024,stiff,0,0,0.003194932524138393,-0.0023920267251931106,0.018002668230747428,-0.0010593573482525153,0.0009296992869164884,-0.03582536416481352,0.0032,-0.0024,0.01796,9.447350038722198e-06,0.04502576632593569,-0.05590171873809198,-0.505825386871366,0.0,0.0,0.0,0.0,0.49396244511771586,0.0
0.036000000000000025,stiff,0,0,0.003194188497504955,-0.0023913892844654567,0.01796511193377321,-0.0007440266334381978,0.0006374407276537918,-0.037556296974217106,0.0032,-0.0024,0.0179,1.038835806404165e-05,0.04624935321749958,-0.06245009381954354,-0.9165686851685579,0.0,0.0,0.0,0.0,0.8823875915346177,0.0
0.037000000000000026,stiff,0,0,0.0031932075066766178,-0.002390570802615992,0.01792502254427759,-0.0009809908283372444,0.0008184818494644658,-0.04008938949562048,0.0032,-0.0024,0.017839999999999998,1.1621003779999835e-05,0.046447688337415236,-0.062310606501320406,-1.275551086588175,0.0,0.0,0.0,0.0,1.272150894072523,0.0
0.03800000000000003,stiff,0,0,0.0031924119824239777,-0.002389777274229262,0.017881795049526878,-0.0007955242526401544,0.0007935283867299563,-0.043227494750713774,0.0032,-0.0024,0.017779999999999997,1.273114813823673e-05,0.05584733020169231,-0.0699197696733497,-1.5680816701105478,0.0,0.0,0.0,0.0,1.570837175575992,0.0
0.03900000000000003,stiff,0,0,0.0031916983888213794,-0.002388872525429994,0.017835013912854376,-0.0007135936025983918,0.0009047487992683272,-0.046781136672502305,0.0032,-0.0024,0.01772,1.3882990976987888e-05,0.05818304850830133,-0.0744902971927926,-1.7883960279652538,0.0,0.0,0.0,0.0,1.7776799332068334,0.0
