t_s,mode,success,in_contact,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps,x_ref_m,y_ref_m,z_ref_m,lateral_error_m,control_fx_n,control_fy_n,control_fz_n,contact_fx_n,contact_fy_n,contact_fz_n,contact_force_n,total_force_n,penetration_m
0.001,stiff,0,0,0.0032000003075383396,-0.002399925313615623,0.019999945172428927,3.075383393706436e-07,7.468638437711747e-05,-5.482757107244351e-05,0.0032,-0.0024,0.02,7.468701755411935e-08,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.040546513191778114,0.0
0.002,stiff,0,0,0.0031997779515863037,-0.00239996806658995,0.01999753684037311,-0.00022235595203608677,-4.275297432685478e-05,-0.0024083320558173594,0.0032,-0.0024,0.01994,2.2433287922758204e-07,-6.212274455547851e-06,-0.001508664964416635,-1.0775875868728118,0.0,0.0,0.0,0.0,1.181052583586203,0.0
0.003,stiff,0,0,0.0031995818557436504,-0.0023996747643666425,0.019990923974027054,-0.0001960958426531688,0.00029330222330744454,-0.006612866346057059,0.0032,-0.0024,0.019880000000000002,5.297384603024417e-07,0.004489683493423341,0.00040055449826636167,-2.0530464932647168,0.0,0.0,0.0,0.0,2.106586523198764,0.0
0.004,stiff,0,0,0.0031992439857665084,-0.0023992743083609217,0.01997857309106765,-0.0003378699771418714,0.00040045600572094617,-0.012350882959404001,0.0032,-0.0024,0.01982,1.0479436417431695e-06,0.0053378361865130015,-0.006122692053119165,-2.904697007489477,0.0,0.0,0.0,0.0,2.869888805840509,0.0
0.005,stiff,0,0,0.0031989560130214353,-0.0023991317335469837,0.019958989972379205,-0.00028797274507330915,0.00014257481393795178,-0.019583118688443035,0.0032,-0.0024,0.01976,1.357864295445708e-06,0.009417467927635047,-0.010105672242377295,-3.6131926822731892,0.0,0.0,0.0,0.0,3.6176438742574084,0.0
0.006,stiff,0,0,0.0031988681269192218,-0.0023993436606183764,0.019931010013704703,-8.78861022134154e-05,-0.00021192707139289696,-0.02797995867450346,0.0032,-0.0024,0.0197,1.3084028641288429e-06,0.010504337698128705,-0.0073792994038312945,-4.15265841692619,0.0,0.0,0.0,0.0,4.20157630397122,0.0
0.007,stiff,0,0,0.0031983255551783878,-0.002399880727937632,0.019893640305380347,-0.0005425717408340919,-0.0005370673192555526,-0.03736970832435689,0.0032,-0.0024,0.01964,1.6786873697880694e-06,0.008248018531813787,-0.0011023251665646418,-4.510701321147543,0.0,0.0,0.0,0.0,4.700196001812091,0.0
0.008,stiff,0,0,0.003197769154560449,-0.0024007177082380413,0.019846977023766928,-0.000556400617938577,-0.000836980300409233,-0.04666328161341846,0.0032,-0.0024,0.01958,2.3434539658628317e-06,0.017977562265674103,0.006779455682898159,-4.673913080412957,0.0,0.0,0.0,0.0,4.648338236966704,0.0
0.009000000000000001,stiff,0,0,0.0031973059938401075,-0.002401561002486404,0.019790465707999635,-0.0004631607203416295,-0.0008432942483627557,-0.056511315767294235,0.0032,-0.0024,0.01952,3.1135828160013634e-06,0.021620850376356485,0.016167515281586373,-4.672341105855834,0.0,0.0,0.0,0.0,4.924158967893576,0.0
0.010000000000000002,stiff,0,0,0.0031967661276164944,-0.0024023627111338848,0.019725018876961455,-0.0005398662236129962,-0.0008017086474810643,-0.06544683103818107,0.0032,-0.0024,0.01946,4.005038638388553e-06,0.023187088276116985,0.021484334892783764,-4.479088534043747,0.0,0.0,0.0,0.0,4.467893954033845,0.0
0.011000000000000003,stiff,0,0,0.003195912747791276,-0.002403219176275137,0.019651078897751036,-0.0008533798252185504,-0.0008564651412524927,-0.07393997921041935,0.0032,-0.0024,0.0194,5.202761431021817e-06,0.027608135908317705,0.025872730094821664,-4.148722178313477,0.0,0.0,0.0,0.0,4.248481813215035,0.0
0.012000000000000004,stiff,0,0,0.003194950379359319,-0.0024037305432483345,0.019569623450205454,-0.0009623684319570754,-0.0005113669731975071,-0.08145544754558122,0.0032,-0.0024,0.01934,6.27818616660018e-06,0.037288281247149946,0.031949404883386365,-3.6769807000477464,0.0,0.0,0.0,0.0,3.7605214367324358,0.0
0.013000000000000005,stiff,0,0,0.0031940918325161745,-0.002403945091490275,0.0194818605216383,-0.0008585468431443988,-0.0002145482419406124,-0.08776292856715606,0.0032,-0.0024,0.01928,7.104237459684046e-06,0.04478080601962271,0.030288505764440473,-3.095380467513088,0.0,0.0,0.0,0.0,3.156247780898428,0.0
0.014000000000000005,stiff,0,0,0.0031933269859211436,-0.0024040633655898363,0.019389247042932507,-0.0007648465950310874,-0.0001182740995610519,-0.09261347870579165,0.0032,-0.0024,0.01922,7.812813629755003e-06,0.048650294203740514,0.027463242626876147,-2.431653246743301,0.0,0.0,0.0,0.0,2.4258703414181935,0.0
0.015000000000000006,stiff,0,0,0.0031923860767185566,-0.002404095482871676,0.019293468336258193,-0.0009409092025871457,-3.2117281839697106e-05,-0.09577870667431242,0.0032,-0.0024,0.01916,8.645507948518773e-06,0.052080539619346014,0.026848704050841103,-1.7184963264345363,0.0,0.0,0.0,0.0,1.5845549499527027,0.0
